Date,Carbon_EU,Coal_India
2024-05-09,22.610248565673828,395.0866394042969
2024-05-10,21.989816665649414,400.3425598144531
2024-05-13,21.499052047729492,395.5320129394531
2024-05-14,21.616113662719727,399.718994140625
2024-05-15,21.490047454833984,416.7785339355469
2024-05-16,21.9907169342041,417.1793518066406
2024-05-17,21.868249893188477,418.9164733886719
2024-05-20,23.025373458862305,418.9164733886719
2024-05-21,23.556657791137695,437.0896301269531
2024-05-22,23.64580535888672,446.9333190917969
2024-05-23,23.484619140625,443.013671875
2024-05-24,23.462106704711914,446.3097839355469
2024-05-27,23.462106704711914,440.4748229980469
2024-05-28,23.124425888061523,434.4171142578125
2024-05-29,22.728212356567383,433.3481140136719
2024-05-30,23.318029403686523,429.5174865722656
2024-05-31,22.980348587036133,437.57958984375
2024-06-03,23.245990753173828,456.4207763671875
2024-06-04,22.584135055541992,393.66119384765625
2024-06-05,22.341005325317383,410.2753601074219
2024-06-06,22.31218910217285,421.32183837890625
2024-06-07,21.962800979614258,426.8449401855469
2024-06-10,21.75568962097168,425.55328369140625
2024-06-11,21.552181243896484,424.3505859375
2024-06-12,21.652135848999023,435.3525085449219
2024-06-13,21.652135848999023,434.6397705078125
2024-06-14,20.883121490478516,433.79351806640625
2024-06-17,20.83629608154297,433.79351806640625
2024-06-18,20.895729064941406,435.66424560546875
2024-06-19,20.895729064941406,425.7760009765625
2024-06-20,21.057815551757812,430.4083251953125
2024-06-21,20.694021224975586,427.78033447265625
2024-06-24,20.62108039855957,421.9898986816406
2024-06-25,20.62108039855957,418.0256652832031
2024-06-26,20.35273551940918,417.5802001953125
2024-06-27,20.211360931396484,416.0658264160156
2024-06-28,20.495012283325195,421.4999694824219
2024-07-01,20.747148513793945,422.9698181152344
2024-07-02,21.598106384277344,426.8004455566406
2024-07-03,21.59900665283203,432.0118103027344
2024-07-04,21.59900665283203,436.10968017578125
2024-07-05,21.521564483642578,437.8468017578125
2024-07-08,21.084829330444336,439.4503173828125
2024-07-09,20.900230407714844,439.8957214355469
2024-07-10,20.756153106689453,437.1787414550781
2024-07-11,21.06231689453125,445.46343994140625
2024-07-12,21.42251205444336,442.0338134765625
2024-07-15,20.804779052734375,443.41455078125
2024-07-16,20.990278244018555,456.5098876953125
2024-07-17,20.589563369750977,456.5098876953125
2024-07-18,20.347333908081055,450.0957946777344
2024-07-19,20.33562660217285,434.7288513183594
2024-07-22,19.986238479614258,437.57958984375
2024-07-23,20.202354431152344,433.8380126953125
2024-07-24,21.138858795166016,439.8957214355469
2024-07-25,20.597667694091797,440.0738830566406
2024-07-26,20.801177978515625,454.1936950683594
2024-07-29,21.053312301635742,456.2426452636719
2024-07-30,20.965065002441406,462.6566162109375
2024-07-31,21.22710609436035,465.1955261230469
2024-08-01,21.729576110839844,481.4087829589844
2024-08-02,21.795310974121094,467.2444763183594
2024-08-05,21.50355339050293,451.47662353515625
2024-08-06,21.66834259033203,445.0625915527344
2024-08-07,21.944791793823242,473.4803161621094
2024-08-08,21.948394775390625,466.30908203125
2024-08-09,21.74308204650879,471.96588134765625
2024-08-12,22.63096046447754,466.7545471191406
2024-08-13,22.35451316833496,464.794677734375
2024-08-14,22.539112091064453,449.6058654785156
2024-08-15,22.510295867919922,449.6058654785156
2024-08-16,22.668779373168945,460.9427795410156
2024-08-19,23.07939910888672,469.6703796386719
2024-08-20,23.240589141845703,472.0096740722656
2024-08-21,23.090208053588867,478.8478088378906
2024-08-22,22.720108032226562,475.8336486816406
2024-08-23,22.7867431640625,484.8310546875
2024-08-26,22.39503288269043,484.15631103515625
2024-08-27,22.99835777282715,478.1280212402344
2024-08-28,22.41754722595215,473.5842590332031
2024-08-29,22.37972640991211,474.6639709472656
2024-08-30,22.08976936340332,472.3246154785156
2024-09-02,22.08976936340332,468.6356201171875
2024-09-03,21.431514739990234,467.51092529296875
2024-09-04,21.085731506347656,453.1598815917969
2024-09-05,20.927244186401367,447.176513671875
2024-09-06,20.999282836914062,439.57366943359375
2024-09-09,20.86421012878418,435.8846740722656
2024-09-10,20.540939331054688,441.8680419921875
2024-09-11,20.815584182739258,435.4347839355469
2024-09-12,20.635488510131836,445.9619140625
2024-09-13,20.535533905029297,441.1032409667969
2024-09-16,20.12131118774414,443.802490234375
2024-09-17,20.377948760986328,439.5286560058594
2024-09-18,20.2077579498291,438.26904296875
2024-09-19,20.08529281616211,430.03631591796875
2024-09-20,20.235671997070312,441.7330627441406
2024-09-23,20.355438232421875,450.4156494140625
2024-09-24,20.46799659729004,453.7447509765625
2024-09-25,20.742645263671875,454.6445007324219
2024-09-26,21.064117431640625,455.7691650390625
2024-09-27,21.16587257385254,464.3617858886719
2024-09-30,20.76966094970703,459.00830078125
2024-10-01,20.26088523864746,457.5237121582031
2024-10-02,19.945716857910156,457.5237121582031
2024-10-03,19.780927658081055,451.9902648925781
2024-10-04,19.617040634155273,447.35650634765625
2024-10-07,19.87367820739746,432.2856750488281
2024-10-08,19.20281982421875,442.5428466796875
2024-10-09,19.93221092224121,438.1340637207031
2024-10-10,20.62558364868164,439.1687927246094
2024-10-11,20.603069305419922,443.53253173828125
2024-10-14,20.863311767578125,448.3462219238281
2024-10-15,20.607572555541992,444.8822021484375
2024-10-16,19.881784439086914,446.05181884765625
2024-10-17,19.761117935180664,440.7882995605469
2024-10-18,19.698083877563477,442.8577575683594
2024-10-21,19.360403060913086,436.7394104003906
2024-10-22,19.456754684448242,421.398681640625
2024-10-23,20.305910110473633,426.572265625
2024-10-24,20.886722564697266,429.40643310546875
2024-10-25,20.86421012878418,414.87548828125
2024-10-28,20.84349822998047,397.3753356933594
2024-10-29,20.946155548095703,400.88433837890625
2024-10-30,20.72013282775879,404.1234436035156
2024-10-31,20.148326873779297,406.7326965332031
2024-11-01,20.102401733398438,408.6221923828125
2024-11-04,20.684112548828125,398.8598937988281
2024-11-05,20.3824520111084,405.7166748046875
2024-11-06,19.92860984802246,406.5563049316406
2024-11-07,20.69131851196289,406.1365051269531
2024-11-08,20.970468521118164,395.5947570800781
2024-11-11,20.81918716430664,393.2625427246094
2024-11-12,20.567951202392578,386.2657775878906
2024-11-13,20.12941551208496,379.5956115722656
2024-11-14,20.64719581604004,382.25433349609375
2024-11-15,20.41126823425293,382.25433349609375
2024-11-18,21.233407974243164,385.61279296875
2024-11-19,20.86060905456543,384.5865783691406
2024-11-20,20.693119049072266,384.5865783691406
2024-11-21,21.197391510009766,378.7559509277344
2024-11-22,20.627382278442383,386.2657775878906
2024-11-25,21.089330673217773,389.4376525878906
2024-11-26,20.71202850341797,383.88690185546875
2024-11-27,20.81468391418457,389.1578063964844
2024-11-28,20.81468391418457,387.338623046875
2024-11-29,20.76425552368164,388.4581298828125
2024-12-02,20.69491958618164,393.4024353027344
2024-12-03,20.63458824157715,393.7756042480469
2024-12-04,20.52202796936035,388.69134521484375
2024-12-05,20.505817413330078,390.3238830566406
2024-12-06,20.859708786010742,389.1578063964844
2024-12-09,20.215864181518555,386.2191467285156
2024-12-10,20.756153106689453,386.2657775878906
2024-12-11,20.744447708129883,388.9712219238281
2024-12-12,19.734106063842773,381.6479797363281
2024-12-13,19.455854415893555,382.7674255371094
2024-12-16,19.12807846069336,382.9073791503906
2024-12-17,18.90520477294922,375.8639831542969
2024-12-18,18.59239959716797,369.24041748046875
2024-12-19,19.506378173828125,365.6488037109375
2024-12-20,19.617815017700195,356.3664855957031
2024-12-23,20.17597770690918,357.2527160644531
2024-12-24,20.14078712463379,358.6986999511719
2024-12-26,20.2297420501709,360.65777587890625
2024-12-27,20.782039642333984,354.96710205078125
2024-12-30,20.796701431274414,352.5415954589844
2024-12-31,21.2170352935791,358.3721923828125
